created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
11/1/2020 22:56,1.32E+18,@cberichards RT #afronerdradio SUN 6pm call live#508-645-0100 https://t.co/LtBTXRuHsv #jinglejangle #RIPSeanConnery #JamesBond #lilwayne #trump #mandalorian #DisneyPlus #JusticeLeague,0,0,Twitter Web App,291228897,Afronerd,AfronerdRadio,"Debunking stereotypes, blerd culture, intellectual hub & urb-alt musicianship. Be there and Be square- https://t.co/3S8YXeR8Fb & https://t.co/rvcehIgPuP",5/1/2011 17:21,4618,"Manhattan, NY",40.7896239,-73.9598939,New York,United States of America,North America,New York,NY,05:51.7
10/28/2020 23:28,1.32E+18,"Want to know why I'm so concerned about Trump inciting violence on election day or when he gets unfavorable results? Psychology has examined the lengths people go when an authoity figure tells them to. Here's a famous example

#Election2020
#Trump

https://t.co/voO6coruGH",0,0,Twitter for Android,25225790,#VoteBlue #YangGang #BidenHarris2020 #UBI,tcardizzle,Liberal Human. Seeker of Truth. I've seen the lows and fought for the highs. The sooner we all realize we're in this together the easier the fight will be.,3/19/2009 3:10,391,"Asheville, NC",35.6009498,-82.5540161,Asheville,United States of America,North America,North Carolina,NC,16:47.2
11/5/2020 7:14,1.32E+18,Rampant fraud is going on in this election #Nevada #Arizona #Detroit #Philadelphia #VoterFraud #Trump #Biden https://t.co/4hfAKyW0p7,3,4,Periscope,1.28E+18,Wolfman_Joe,WolfmanJoe2_0,"New Yorkâ€™s own WOLFMAN JOE, conservative political commentator and independent thinker and researcher... I donâ€™t use MSM as a source of viable information",7/13/2020 17:21,85,New York ,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,59:32.4
10/25/2020 15:02,1.32E+18,"Many people are saying @realDonaldTrump is ENRAGED at @MarkMeadows and having a BIGLY meltdown right now, believe me... #trump #MarkMeadows #COVID19 #coronavirus",307,33,Twitter for iPhone,123281100,Andy Ostroy,AndyOstroy,Proud democrat. Patriot. Love my country. Writer. Filmmaker/producer. Non-profit founder supporting female filmmakers. Drummer. Candy man. https://t.co/ZxB2nKQnUm,3/15/2010 15:46,82776,NYC,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,40:12.4
10/30/2020 4:04,1.32E+18,Interesting I use profanity aimed at and I do not get warning? Why? #BlackLivesMatter and #antifa Now you where #Twitter stands. With Marxism and #Anti-Semitism  #VOTE #Trump,0,0,Twitter for iPhone,207895625,Alan I Schwartz,PRAIS_Ent,"Long time El Paso resident. Graduate of Socorro High School, Kaplan University, and Colorado Technical University. Married and lovingj life!",10/26/2010 7:35,25,"El Paso, Texas",31.7754152,-106.4646348,El Paso,United States of America,North America,Texas,TX,59:01.2
11/6/2020 22:15,1.32E+18,@ABC #Trump is literally on his back kicking like a dying roach at this update.,0,0,Twitter for iPhone,88559521,CerebralDiva,CerebralDiva,"Unapologetic Liberal, who leans so far left...she's almost right. I'm completely disrespectful to all things conservative & Donald Trump. I hit below the belt.",11/9/2009 1:25,760,Las Vegas Nevada,36.1672559,-115.1485163,Las Vegas,United States of America,North America,Nevada,NV,23:45.5
11/8/2020 10:42,1.33E+18,For the #Trump #MAGA Cult. https://t.co/id10NBKDM4,4,1,Twitter for Android,8.09E+17,Mike MagrathðŸŒŠðŸŒŠðŸŒŠ,realMikeMagrath,"#VoteBlue #Resist #FBR #ANTIFA Businessman, Patriot, Progressive. Thorn in the side of the corrupt, ILLEGITIMATE, fascist president and his KAG & MAGA sheep.",12/15/2016 14:16,2971,United States,39.7837304,-100.4458825,,United States,North America,,,52:42.2
10/23/2020 1:58,1.32E+18,Trump: unfortunately we have a system of checks and balances... oh how I wish we where more like Kim.. #Debates2020 #PresidentialDebate2020 #TrumpMeltdown #Trump,0,0,Twitter for iPhone,9.49E+17,Ely McKenzie,elymckenziee,Just a cupcake ðŸ§ leaving a bit of sparkle everywhere I go âœ¨ â€¢ Problematically Political â€¢ Future Cardiothoracic Surgeon ðŸ‘¨ðŸ»â€âš•ï¸ #VOTE #BlackLivesMatter,1/4/2018 23:40,37,"Nashville, TN",36.1622296,-86.7743531,Nashville,United States of America,North America,Tennessee,TN,51:51.6
11/5/2020 21:04,1.32E+18,#Trump fails to understand that while moving the #American embassy in #Israel to #Jerusalem was a cause of guarded joy to most American #Jews it didn't alter their negative view of him.â€ #Elections2020 #Biden2020  #Democracy2020 #GlobalWarming https://t.co/ZAeMJFDCjb,1,0,Twitter Web App,84242805,Hillel F. Damron,shalomhd,Israeli & American; soldier & officer; farmer & writer; film-director & executive-director; son & father. Literary website: https://t.co/AY3DBfbMd8,10/22/2009 4:48,905,"Sacramento, California",38.5810606,-121.4938951,Sacramento,United States of America,North America,California,CA,52:54.2
11/1/2020 9:56,1.32E+18,"@FOX29philly No it isnâ€™t. Itâ€™s someone who drank trump Kool Aide who drove through Santa Monica Blvd, a common road between residential &amp; downtown Beverly Hills running across LA &amp; some very violent nutbags beating him. Not even about politics itâ€™s the hatred #Trump brings and stirs up.",2,0,Twitter for iPhone,2896223052,truelovescamrecovery,truelovescam,"Certified coach, recovery from trauma to restoration after #coercivecontrol  #narcissisticabuse. â€œBreaking Up with Evilâ€ on Amazon, https://t.co/VsoprKVmT3",11/11/2014 6:59,946,"Los Angeles, CA",34.0536909,-118.242766,Los Angeles,United States of America,North America,California,CA,09:56.0
11/3/2020 14:36,1.32E+18,@K200mph @MichelleObama @JoeBiden where is the Barack letter to #Trump? Or was he to busy removing by executive action the #WetFootDryFoot for cuban nationals.,2,0,Twitter for iPhone,19398552,Al,iAl57,"#WebDev Views & opinions are my own. Not a #Democrat , not a #Republican, not a political activist, just sick of dumb politicians.  #ProFreedom #VivaCubaLibre",1/23/2009 15:36,86,"Atlanta, GA",33.7490987,-84.3901849,Atlanta,United States of America,North America,Georgia,GA,30:30.4
10/19/2020 19:46,1.32E+18,#TrumpIsCompromised is from day one of his Presidency #Trump,1,0,Twitter for Android,2993066626,kelly Chiles,kellyaj72,opinions are my own and if you don't like them oh well and to each their own.......retweets aren't endorsements,1/22/2015 21:28,83,"Palm Harbor, FL",28.0780718,-82.7637127,Palm Harbor,United States of America,North America,Florida,FL,43:13.5
10/15/2020 20:15,1.32E+18,@mrwhite90864194 @ArmyVet2x @abodon_5 @PershingSoldier @PhillipDenton @rdcarrington @Svitoslav3 @usmc_army They canâ€™t handle all the #Trump winning after wasting hundreds of millions of #Soros and #China money. @BardakOrama @gehrig38 @RealTina40 @TuckerCarlson @usmc_army @MZHemingway @IngrahamAngle @lisakitter #ThursdayThoughts @GoJackFlynn @VDHanson @RobManess,6,1,Twitter for iPhone,8.89E+17,"The53rdRegiment ""Be Heard!"" ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸",The53rdRegiment,"American Made Patriot; 30 year US Army Soldier (Veteran); Catholic, #ProLife & #KAG; & Proud Member of the 53rd. Busboy, Newspaper route, dishwasher, cut grass.",7/22/2017 23:30,1912,"Patriot Junction,United States",38.7745238,-82.3837648,,United States of America,North America,Ohio,OH,43:54.2
10/19/2020 16:48,1.32E+18,"-toll would be around 90-100 people. Of course the #American public would have to give a shit about something bigger than themselves. Big ask nowadays sadly. #Trumpâ€™s ego, and desire not to offend any sector of the voting public, cost 220,000,00 Americans their lives. #VoteHimOut",0,0,Twitter for iPhone,1.03E+18,Jeff Adkins,cyberpyro1,"Time for Trump, his lies and hatred to go.. Music, Politics, Space News, Science News, US News, World News, Photography, Astrophotography",8/2/2018 21:57,21,"Ohio, USA",40.2253569,-82.6881395,,United States of America,North America,Ohio,OH,19:59.6
11/3/2020 17:14,1.32E+18,#Elections2020 #BidenHarris2020 #VoteBlueToEndTheNightmare #Trump2020 #Trump #KeepAmericaGreat2020 https://t.co/AYT5nBUMFy,0,0,Twitter for Android,4185526217,Julie Bakley LCSW,juliebakley,"Luvn' Life! Mental Health & Addictions Therapist. LOVE  JESUS! junk store junkie, Mom, Grandmom, owned by one spoiled husky, published author...",11/14/2015 10:04,940,"Mount Joy, PA",40.1098561,-76.5033406,,United States of America,North America,Pennsylvania,PA,28:03.8
11/8/2020 6:13,1.33E+18,This is it! Tomorrow we must focus on Georgia to take back the Senate and to #DitchMitch. We must take down the real power that made a #trump in the first place. Trump was merely the on air talent. https://t.co/uvnB78L11Y,1,0,Twitter Web App,1327880683,TheStruggleContinues,gdbarahow,"Believer of God, not man. Loved by God. Racism is Godless. Refused proper care while having a stroke. Left to die but I'M HERE! THANK GOD I'M HERE! #healthcare",4/4/2013 21:45,344,"Dallas, TX",32.7762719,-96.7968559,Dallas,United States of America,North America,Texas,TX,54:21.0
10/15/2020 12:09,1.32E+18,@carlbernstein I think #NBC may be hoping for a reality show next year featuring the FORMER President....... so theyâ€™re playing nice. #Debates2020 #DebateNight #TownHall #trump #potus #NBCtownhall #MSNBC #MSNBC2020 @jaketapper @smerconish @maggieNYT,0,0,Twitter for iPad,365117506,Kevin J. Clark,KJClark5,"Eclipse chaser, saw my first total solar eclipse in Cabo on July 11, 1991, still basking in the shadow of August 21, 2017, getting ready for April 8, 2024!",8/30/2011 21:59,127,"San Diego, CA",32.7174209,-117.1627714,San Diego,United States of America,North America,California,CA,50:26.4
10/23/2020 15:28,1.32E+18,"@KeithOlbermann Lol....very interesting and again it's all about #Trump to Distract from his ""failed leadership"" and repeat,always has been since he took office
https://t.co/hXmgB2zJ8p",0,0,Twitter Web App,1010326561,Lasha,naturalbeings01,"We only have and share one planet
Please help the wolves,all living beings,nature and the environment that sorrounds us",12/14/2012 3:33,2955,Florida,27.7567667,-81.4639835,,United States of America,North America,Florida,FL,47:10.0
10/20/2020 19:38,1.32E+18,"Yes or no? Tell us in the comments below. Read both sides of the story and vote on 4b. https://t.co/SXlUri7DtB
#coronavirus #covid #corona #stayhome #quarantine #lockdown #staysafe #socialdistancing #trump #pandemic #stayathome #virus #biden #fauci #drfauci #coronav #pandemia https://t.co/5pWg1DgqsM",2,0,Twitter for iPhone,1.20E+18,4b.world,4bnewsworld,The social platform bringing together both sides of controversial topics and breaking news. Download our 4b app on iOS/Android (search 4b),11/29/2019 23:06,26,United States,39.7837304,-100.4458825,,United States,North America,,,51:25.5
10/18/2020 20:44,1.32E+18,"'Former White House chief of staff tells friends that #Trump 'is the most flawed person he's ever met in his life'

 https://t.co/uDZLus4WMo  

Wake up Trump fans and listen to the professionals that work closely with him, listen to his niece listen to his sister they know him.",1,0,Twitter Web App,1.12E+18,Rise2ShineLife,Rise2ShineLife,"Mine Pi Crypto from your phone visit website below and use invitation code weminecoins

All investment information is my opinion. No investment advise offered.",4/27/2019 15:45,1294,United States ,39.7837304,-100.4458825,,United States,North America,,,53:27.7
10/26/2020 16:00,1.32E+18,"I respect Piper, but heâ€™s wrong on this. #DonaldTrump has been more supportive of Christian ideas &amp; values you have to be blind not to see it. Hey  #JohnPiper letâ€™s leave the election in the hands of the Atheist &amp; misguided? You never mentioned Mike Pence as VP Trumpâ€™s pick. https://t.co/jfgyQxeDmc",0,0,Twitter Web App,1.20E+18,Medical Insurance,share_plan,,11/20/2019 1:58,619,USA,39.7837304,-100.4458825,,United States,North America,,,34:10.3
11/8/2020 14:05,1.33E+18,"#trump announces health plan coming after Jan 20th
#BidenHarris2020",2,0,Twitter for iPad,2330839911,Big Paul,RightfullyNumb,"Always Forward - Friend of Science, Facts & Progress. Combatting gaslighting, subterfuge & propaganda is my jam Tennis Beach Band Dude #BLM #resist #biden",2/7/2014 21:23,834,Gulf Coast ,26.301135,-81.797742,,United States of America,North America,Florida,FL,51:31.3
11/4/2020 1:30,1.32E+18,"#Trump winning Florida and Georgia. Ohio and Pennsylvania 

#ElectionNight #ElectionDay #Election2020 #Elections2020 
#MAGA2020 #MAGA2020LandslideVictory #TrumpLandside https://t.co/6Kc08V7wAr",0,0,Twitter Web App,1.32E+18,Samuel Ho,SamuelH55277549,Working Person,11/4/2020 0:58,1,New York,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,19:51.9
10/20/2020 17:00,1.32E+18,Via @newcivilrights: Pat Robertson: God Told Me Trump Wins Re-Election â€“ Sparking the â€˜End Timesâ€™ So â€˜Pray for Himâ€™ https://t.co/w0ZllfxMVU | #civilrights #lgbtq #trump,0,0,dlvr.it,15182798,joshua epsteinðŸ³ï¸â€ðŸŒˆðŸ––ðŸ¼ðŸ—½ðŸ‘¨ðŸ¼â€ðŸ’»ðŸ‡ºðŸ‡¸,thejoshuablog,"Gay Progressive Patriot. #NYC's the greatest city in the world. Trump's a lying, narcissistic sociopath & a racist, septic cunt.ðŸ¤¬ RTâ€™s â‰  endorsements.ðŸ³ï¸â€ðŸŒˆ",6/20/2008 18:32,6614,new york city,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,35:14.0
10/26/2020 21:00,1.32E+18,"Nevada OSHA has issued over $5,000 in fines following a #DonaldTrump rally in Northern #Nevada last month. https://t.co/gnDbHERCaQ",35,3,TweetDeck,16396368,KTNV 13 Action News,KTNV,KTNV-TV is the ABC affiliate in Las Vegas. Snapchat: ActionNewsLV Instagram: KTNV,9/21/2008 23:13,185515,Las Vegas,36.1672559,-115.1485163,Las Vegas,United States of America,North America,Nevada,NV,33:59.3
10/19/2020 0:23,1.32E+18,"@realDonaldTrump Transference: ""The #Republican Party you once knew -- no longer exists!"" That is what #POTUS #Trump is really thinking and fearing.",0,0,Twitter for Android,7.03E+17,Liz Eisen,Iris2856,,2/27/2016 4:31,48,"Chicago, USA",41.8755616,-87.6244212,Chicago,United States of America,North America,Illinois,IL,12:47.3
11/1/2020 0:38,1.32E+18,"Fracking is just one tiny small component in the plan for the US to become energy independent. Unconventional resource R&amp;D, exploration, and production thrives during the Bush, Clinton, and Obama admins. Crushed during #Trump admin. The new order does nothing. #ExecutiveOrder",2,0,Twitter for iPhone,4468794376,PhD Hockey,geoclade,"R&D Scientist, Hockey Player, and Friend. Science and truth always prevail. ðŸ‡ºðŸ‡¸",12/13/2015 9:20,715,"Oregon, USA",43.9792797,-120.737257,,United States of America,North America,Oregon,OR,11:23.1
10/16/2020 22:52,1.32E+18,"@realDonaldTrump 111 days since reports of Russian bounties on our troops. 111 days where #Trump has proven his loyalty to Putin over American lives.
The American military are the real Patriots. #TrumpIsANationalDisgrace for not doing anything about Russia killing of troops. #VeteransForBiden",0,0,Twitter for Android,1.07E+18,My pet dog Louie Gohmert,Michael_915E,#GoodTrouble #VoteBlue #veteran,11/30/2018 17:10,21,U.S,45.1895845,-88.7321585,,United States of America,North America,Wisconsin,WI,26:23.7
11/4/2020 23:14,1.32E+18,"#Trump  is going to  #Dubai  for retirement ðŸ˜‚ 
#Trump2020 
#TrumpvsBiden 
#Trump 
#Biden2020 
#Biden https://t.co/XlsVGPbaOz",0,0,Twitter for Android,1.18E+18,Ahmed Adam â˜ªï¸,AhmedAd74661166,â€Ù„Ù„Ù‡ Ø§Ù„Ø§Ù…Ø± Ù…Ù† Ù‚Ø¨Ù„ ÙˆÙ…Ù† Ø¨Ø¹Ø¯,10/7/2019 22:46,75,"California, USA",36.7014631,-118.7559974,,United States of America,North America,California,CA,59:34.9
11/7/2020 18:35,1.33E+18,My new IQ test is out. If anyone ever say they believe the election was fraudulent then they are stupid and have the iq of a maggot. #trump #bidenharis2020,0,0,Twitter for iPhone,1.04E+18,The #1 Chief Rocka,ChiefRockaRich,ðŸ—½ðŸ‡ºðŸ‡¸ðŸ‡¹ðŸ‡¯ðŸ‡®ðŸ‡¹ðŸŒŠðŸ•ðŸºðŸˆðŸŽ® satirist and political junkie,9/2/2018 13:41,87,"Philadelphia, PA",39.9527237,-75.1635262,Philadelphia,United States of America,North America,Pennsylvania,PA,49:50.4
11/2/2020 9:35,1.32E+18,@elmoscaresme Interested in how Team @JoeBiden intend to deal with this. Anyone know? #Trump #TrumpIsANationalDisgrace #BidenHarris2020,0,0,Twitter for iPhone,232077693,The Black Sheep,theblacksheeepp,"Resistance. Bot and MAGAt blocker.ðŸ’™â„ï¸ðŸ§¢ Mother of 4, business owner, Aussie - American family. Please get well soon USA ðŸš«no DMâ€™s ~ I will FBR ASAP",12/30/2010 5:41,5334,"San Rafael, CA",37.9735346,-122.5310874,San Rafael,United States of America,North America,California,CA,26:20.0
11/1/2020 16:21,1.32E+18,"@nypost They will NOT silence us!!!

#Trump #Trump2020 #Election2020 #MAGA #KAG2020 #KAG #AmericaFirst #LatinosForTrump #4MoreYears #BlacksForTrump #MAGA2020 #HispanicsForTrump #TrumpTrain2020 #TrumpTrain #CrookedJoeBiden #CrookedJoe #CrookedBiden #WalkAway

https://t.co/iCFRwZjWhK",0,0,Twitter for iPhone,19308590,"George L. Rosario, REALTORÂ®",glrosario_,"Christian ðŸ‡ºðŸ‡¸ðŸ‡µðŸ‡· Conservative. Dad, Realtor, Writer, Speaker, Coffee Drinker, Entrepreneur. #glrosario #NYCsHometownRealtor The Left Calls me a #FakeSpanic",1/21/2009 21:17,12093,New York City,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,08:16.2
10/23/2020 2:27,1.32E+18,"Watching this debate just really solidifies to me why we shouldn't have older people running... they're too rigid and not willing to work with others.

#Debates2020 #debate #debatedrinkinggame  #PresidentialDebate2020 #PresidentialDebate #trump #debates https://t.co/X1Fh9nfm1f",1,0,Twitter Web App,605964007,Kelly Renae â™¡,Educated_Lyon,"It's the smallest things in life that matter most. Cherish that.   ~English/Special Education Teacher~ ðŸ¤˜ðŸ»ðŸŽµâœðŸ³ï¸â€ðŸŒˆðŸ––ðŸ¼ 
 
#blackLivesMatter",6/12/2012 3:03,620,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,50:56.5
10/22/2020 1:44,1.32E+18,Here's why #Trump wants to fire Atty. Gen. #WilliamBarr and FBI Director #ChristopherWray. https://t.co/gmLFDn9tqG,3,3,Twitter Web App,39842545,Trudy Rubin,trudyrubin,"Worldview columnist at The Philadelphia Inquirer.  http://t.co/mSWif6SnNA . Middle East junkie, still. RT not =endorsement",5/13/2009 21:36,2466,Philadelphia,39.9527237,-75.1635262,Philadelphia,United States of America,North America,Pennsylvania,PA,57:57.8
10/27/2020 17:22,1.32E+18,"@abbydphillip Are we still pretending Kavanaugh is a legitimate #SCOTUS judge? Are we still acting like he doesnâ€™t exist solely to deliver #Trump the decisions he wants? #Kavanaugh is a fraud, and so is the #SupremeCourt.",0,0,Twitter Web App,16888159,centralnjbill ðŸ•™,centralnjbill,America WAS great until #MAGAts elected #DonaldTrump. I Blocked @RealJamesWoods. Vote For #BidenHarris because your life depends on it. #Election2020 #politics,10/21/2008 15:57,162,central New Jersey,40.0757384,-74.4041622,,United States of America,North America,New Jersey,NJ,22:42.9
10/23/2020 18:17,1.32E+18,#DonaldTrump we must stop all mail in voting and make it either abstantee or in person with I.D!,0,0,Twitter for Android,1119888408,reggie ohlinger,ReggieOhlinger,I'm the very BEST at what I do!,1/25/2013 17:50,56,"springfield,ohio",39.9234046,-83.810138,Springfield,United States of America,North America,Ohio,OH,35:38.1
10/23/2020 2:36,1.32E+18,"â€œUsually if a couple canâ€™t see eye to eye on essential dimensions like values or faith they simply arenâ€™t going to get along in the long run. But our research revealed that if a coupleâ€™s perceptions of Donald #TRUMP were identical, nothing else mattered.â€
https://t.co/Hpy1OEC6dp https://t.co/MrkZcjsgKz",0,0,Twitter Web App,623211705,MJ,FMUniversity,"We empower students and young adults to grow spiritually and date wisely, so they can marry well. Want to join the fun?",6/30/2012 20:52,341,"Nashville, TN",36.1622296,-86.7743531,Nashville,United States of America,North America,Tennessee,TN,50:39.1
10/21/2020 11:41,1.32E+18,"@stevesimeonidis @CityofMiami JUST, PLAIN WRONG!!!! But what do you expect from a #Trump supporter, but #lawlessness, disregard for rules and reason!",2,0,Twitter Web App,8.91E+17,#BLM #VoteBluetoSaveAmerica #MakeGoodTrouble,jo_jlsr3353,"Hate the Orange Nazi Asshole, GOP,""Christian"" conservatives. I'm a fan of truth, justice & the progressive way, of rights for all. #resist #FBR NoDMs NO LISTS",7/27/2017 19:20,2576,"Florida, USA",27.7567667,-81.4639835,,United States of America,North America,Florida,FL,00:37.3
11/4/2020 13:19,1.32E+18,#EddieGlaudeJr saying the #BlackVoters are coming into play right now. Them with the #MailInBallot is what we are counting on for a #Biden win. #Trump doing and planning anything he can to cheat and steal this election.  No pressure.ðŸ˜³,0,0,Twitter for iPhone,52835205,Blue Oyster Dvp,blueoysterdvp,#LasVegasRaiders #RaiderNation #GonzagaBulldogs #GoZags #NewJerseyDevils #SternShow #Resist,7/1/2009 20:08,1349,NY displaced from Oakland,42.5777142,-77.9702066,,United States of America,North America,New York,NY,07:43.9
11/3/2020 19:27,1.32E+18,"@realDonaldTrump With respect Mr #Trump, no. The order you signed is essentially establishing propaganda in the guise of education. We should acknowledge both the triumphs and mistakes of our past. That is true patriotism. &gt;231K COVID-19 death, &gt;9.1m infections on your watch.",0,0,Twitter Web App,7.01E+17,ChemPhD1990,ChemPhD1990,,2/20/2016 19:33,31,"Pennsylvania, USA",40.9699889,-77.7278831,,United States of America,North America,Pennsylvania,PA,25:45.9
10/28/2020 4:17,1.32E+18,@SenTedCruz hey Puto ur a Pussy! Ur scared of #Trump and the motherfucker called ur wife ugly. @ least he told the truth about 1 thing. She is a ugly #bitch #Cabron,0,0,Twitter for Android,105045500,Maximus Kane - twitch.tv/MaximusKane,TheMaximusKane,"Supernatural Author, Xbox Ambassador, Xbox Live member for 15 years & a life long gamer! Single Father, Social Scientist, demonologist, and much much more!",1/15/2010 5:21,156,"Orchard Park, NY",42.7670376,-78.7435517,,United States of America,North America,New York,NY,20:47.6
10/27/2020 16:35,1.32E+18,"@Mike_Pence Why Vote for #Trump

American's Don't want #COVID19 
NOT Minor, Mild, or Severe!!!

We Don't want Our Children to have #coronavirus Either!!

Don't want an Experimental Drug!!

Protect &amp; Give Protection!!

#Duty #Oath #Moral #Integrity 
#stimulus #Workers #COTUS 
#Contempt #Masks",1,0,Twitter Web App,1.32E+18,BakersDozen,ImBack85720971,"Underprivileged Devoted Brown's Fan, Ohioan, American, Father, Brother, Son, Uncle, Nephew, Cousin 

Stripped of my Blue Check
Now Ignored like Spam",10/21/2020 21:15,74,Ohio,40.2253569,-82.6881395,,United States of America,North America,Ohio,OH,22:55.3
10/23/2020 3:33,1.32E+18,"2.7% of people aged 18-34 who are infected with #COVID19 DIE.
#Trump said tonight 0.01%.
#TrumpLied220KDied #debates",1,0,Twitter for iPhone,9.43E+17,c. c. mabry,Snozz_Wanger,ðŸ˜· ðŸ‡ºðŸ‡¸ðŸ‡©ðŸ‡° We have 1 chance to oust Trump. #Vote! ðŸ˜· Here is the here where I scream into the wind. ðŸ˜· ...and mine? Mineâ€™s a 99. ðŸ˜· #BidenHarris2020  ðŸ³ï¸â€ðŸŒˆ!ðŸŒŠ,12/20/2017 6:05,275,"Atlanta, GA",33.7490987,-84.3901849,Atlanta,United States of America,North America,Georgia,GA,49:48.1
10/23/2020 2:14,1.32E+18,500 kids without their parents...did he just answered GOOD!????#families #immigration #biden #trump #election2020 #500kids #500parents https://t.co/c336vL11k1,0,0,Instagram,1.15E+18,Claudine Bijou,BijouClaudine,Passionate singer . Musical soul and spirit,7/11/2019 14:41,3,"Bradenton, FL",27.4989278,-82.5748194,Bradenton,United States of America,North America,Florida,FL,51:22.0
11/7/2020 17:37,1.33E+18,"Let #Freedom Ring! The People have spoken. Now, get out of The People's House, #Trump! https://t.co/N5EPRm7D4w",0,0,Twitter Web App,1.32E+18,J. Stow,LibertyBellStow,Descendant of Stow | The Liberty Bell,10/11/2020 15:30,110,"Houston, TX",29.7589382,-95.3676974,Houston,United States of America,North America,Texas,TX,51:56.6
10/31/2020 23:12,1.32E+18,"Imagine still thinking that #Trump actually disavows white supremacy while he has a literal white-nationalist as his policy advisor. 

Clowns",0,0,Twitter Web App,7.87E+17,SpikedGaming,SpikedGaming_,"Gaming news, gifs, pictures, news. Join the SpikedGaming Nation!",10/14/2016 12:27,33,"San Jose, CA",37.3361905,-121.890583,San Jose,United States of America,North America,California,CA,51:56.2
11/7/2020 18:13,1.33E+18,Thank goodness. Iâ€™ve never trusted a #potus that doesnâ€™t like #dogs. That alone was almost enough reason to realize that #DonaldTrump was not worthy of the #presidency.  #bidenharis2020.,3,0,Twitter for iPhone,24884559,Jeffrey Goodman,jgoodm,,3/17/2009 13:58,46,Los Angeles,34.0536909,-118.242766,Los Angeles,United States of America,North America,California,CA,41:30.1
10/20/2020 22:22,1.32E+18,"Insane, but this is exactly why the craziest Evangelists support #Trump - they've been praying for the Apocalypse, &amp; he's according to them most likely to bring it. ðŸ¤ª 
Some people are so miserable, they want to take the whole world down with them. #VoteLikeYourLifeDependsOnIt https://t.co/xVswtTdWw7",0,0,Twitter Web App,26972255,"San Francisco 18+. For Sex, Science & Sanity. BLM",lovings,https://t.co/ypVqEBPBHl (SF Bay Adult Guide) Webmistress' toy :-). Occasional NSFW (duh). Inflammatory lefty politics. Snark. Geekdom.,3/27/2009 8:34,7751,San Francisco,37.7790262,-122.4199061,San Francisco,United States of America,North America,California,CA,07:54.2
10/17/2020 11:16,1.32E+18,#SaturdayThoughts #SaturdayMorning #SaturdayMotivation #SaturdayMood I completed the  publication process for the coup against #Trump so hopefully if I did everything right it should be available by tomorrow. It says allow 72 hours but it's usually available the next day.,0,0,Twitter Web App,335096977,Stephen Sipila,StephenSipila,Just your friendly neighborhood Asian woman trapped in the body of a white guy here to #Resist Donald Trump's Fourth Reich. Trump is double plus ungood.,7/14/2011 4:20,1579,New York,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,12:36.7
10/23/2020 1:18,1.32E+18,"Trump: â€œBiden hides in his basementâ€ Biden: â€œTrump hides in a sand trap in a golf course.â€
#debate #debates #Debate2020 #Debates2020 #PresidentialDebate #PresidentialDebate2020 #trump #Biden #Election2020",1,0,Twitter for iPhone,7925632,ð–‰ð–Šð–ð–™ð–Šð–— ð–™ð–”ð–—ð–—ð–Šð–˜,nineteen8t4,"Mid-30â€™s Latino, proud millennial (ok boomer), 90â€™s kid, geek, progressive. Love controversy, dark comedy, and real tacos.",8/3/2007 6:10,85,California Republic,34.0191116,-81.433943,,United States of America,North America,South Carolina,SC,53:01.4
10/27/2020 11:02,1.32E+18,#7days you incredible resilient group of Americans who have decided #Trump has to go &amp; will move heaven and earth to do so. Stay strong and laser focused as we in the rest of the world need your courage and determination. #BidenHarris2020 #AmyConeyBarrett #COVID19 #TrumpCollapse,1,0,Twitter for Android,594092348,Rev. Jeff Doucette,revjeffdoucette,"United Church minister,  novice John Deere tractor driver/blogger/quasi author in search of publisher for walks on beach and book deal. Pronouns he/him.",5/29/2012 22:36,828,"Tyrone, Ontario",40.6705508,-78.2383479,,United States of America,North America,Pennsylvania,PA,23:56.2
11/5/2020 20:28,1.32E+18,"Do a search for: ""Sympathy For The Liberal"". Get the whole set (1 through 8). What really is the Nature of their Game? #Trump #Biden #Election #Politics",0,0,Twitter Web App,7.26E+17,Steven J. Klinko,SteveKlinko,"Fulltime Electronics and Software Engineer, Philosophy Hobbyist, Brain Physiology Hobbyist, Conscious Mind Research Hobbyist, Stereo  Equipment Enthusiast",4/30/2016 14:17,1272,"Titusville, FL",28.6122187,-80.8075538,,United States of America,North America,Florida,FL,53:14.8
