created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
11/3/2020 19:06,1.32E+18,"WHERE MY #CANADIANS AT? 🤣🤣🤣🤣

ITS PROLLY FUCKING SNOWING THERE TOO 🤣🤣🤣

#canada #canadiansbelike #voting #votebiden #votetrump #donaldtrump #joebiden #election2020 https://t.co/PLxa9GB142",5,0,Twitter for Android,1.13E+18,MindofJson,RealMindofJson,"A Logical,  Horny, Ass Eating, Sapiosexual Asshole
🇯🇲 ✈️🗽
https://t.co/EZPpQQ09x8
https://t.co/UvidYCLy2J",5/23/2019 17:29,5587,"New York, NY",40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,16:30.0
11/7/2020 21:07,1.33E+18,"What happens to the  E P st iN  case now?
#Biden 
#Maxwell",0,0,Twitter for Android,79273581,RealiTeaCup,elkMichelle,"Love #history, #ancientknowledge  anything #bravo #bigbrother #survivor  #thechallenge #positivity #pyramids..the political system is #corrupt on both sides",10/2/2009 20:00,256,United States,39.7837304,-100.4458825,,United States,North America,,,25:15.2
11/4/2020 6:03,1.32E+18,#Biden is winning ! At his hour #237electoralVotes! https://t.co/TLWviGdNL1,0,0,Twitter Web App,161151263,@conchi_gonzalez,conchi_gonzalez,"Born in Puerto Rico , USA , lawyer, love to cook, musicals, theater, books, Justice and Peace are my passions.",6/30/2010 3:26,1229,"Aguadilla, Puerto Rico",18.4496551,-67.1184764,,United States of America,North America,Puerto Rico,PR,59:50.6
11/7/2020 19:55,1.33E+18,As you can imagine scores of people are flowing into #BLM Plaza to celebrate after #JoeBiden being named the winner of #Election2020 according to numerous media outlets. @wusa9 https://t.co/SY4FHBSP2I,3,1,Twitter for iPhone,761684808,Jesse Varner,DCNewsPhotog,Emmy award-winning Photojournalist for @WUSA9 | @VCU Ram @ODU Monarch | Craft Beer Enthusiast | Die-hard @Capitals fan | Who else's tweets would they be?,8/16/2012 14:46,743,"Washington, DC",38.8949924,-77.0365581,Washington,United States of America,North America,District of Columbia,DC,12:04.8
10/23/2020 14:19,1.32E+18,The real #danger to #birds isn’t #windmills — it’s #cats and #Trump https://t.co/UJOtaL4Dma #News #PresidentialDebate #Windmills #KillsBirds #PresidentialDebate2020 #Election2020 #ElectionDay #2020Election #TrumpIsPathetic #TrumpIsANationalDisgrace #Biden #BidenHarris2020,1,0,Twitter Web App,14229632,"Adam, Diabetic Cyborg",DiabeticCyborgg,"Stoic Optimist, mental Health/health advocate, geek, sneakerhead, pet lover, Historian, disabled blogger/vlogger w/ T1Diabetes, SPMS CSM MDD = redefined purpose",3/26/2008 20:53,6279,"Longview, TX",32.5007031,-94.74049,Longview,United States of America,North America,Texas,TX,22:58.7
10/19/2020 21:55,1.32E+18,"#Biden's behavior against the #coronavirus is a teacher to me..
#Biden2020 https://t.co/6sEUjNfOkw",0,0,Twitter Web App,1.31E+18,Biden wins,Biden__wins2020,#biden2020,10/6/2020 21:15,45,california,36.7014631,-118.7559974,,United States of America,North America,California,CA,29:36.1
10/31/2020 4:48,1.32E+18,#Biden https://t.co/Ats9FTmbkR,1,0,Twitter for Android,215461965,Lizzie Rodriguez,ABidenPatriot,😼#BidenHarris2020 🌊 I love God and God loves me✝️ #BidenCalm #BLM #LoveOverHate  No DMs,11/14/2010 0:46,780,"Tennessee, USA",35.7730076,-86.2820081,,United States of America,North America,Tennessee,TN,09:37.5
10/23/2020 1:59,1.32E+18,"#Biden again says he doesn't see red or blue states, says he'll be an American President.",0,0,Twitter for Android,2961947202,Eddie McCoven,EddieMcCovenTV,"Award-winning TV/Radio journalist. Available for correspondent work, writing or producing. 
Also dabble in photography, music, acting. https://t.co/Tqkn8UDdDp",1/7/2015 3:45,1173,"California, USA",36.7014631,-118.7559974,,United States of America,North America,California,CA,26:39.3
10/20/2020 0:35,1.32E+18,"Great panel discussion on @JoeBiden, @FBI and @TheJusticeDept corruption...

#HunterBidenLaptop 
#HunterBidenEmails 
#JoeBiden https://t.co/simt9Zy0ge",4,3,Twitter for iPhone,484132943,🇺🇸Diane Kay Lacy🇺🇸💜🦚🦩,dianekaylacy,"#Pharma #Med Rep #GulfWar #Army #Veteran, #PurdueAlumnus, #NRA, #ConcealedCarry. 💜 my kids, #Purple, #TN, #SmokyMtns, #Vols & #Titos ✝️🇺🇸🏈🚤👠🍾🍷⚜🦚",2/5/2012 19:28,473,"Lenoir City, TN",35.7972998,-84.2560299,,United States of America,North America,Tennessee,TN,42:47.8
10/28/2020 18:02,1.32E+18,"Joe Biden is Livin' on a Prayer 😂😂

#BidenCrimeFamiily #Biden #JoeBiden #CreepyJoe #SleepyJoe #MAGA2020 #Trump2020 https://t.co/eJeO11AUpZ",3,3,Twitter for Android,2826391106,Skylar Duensing,SkylarDuensing,"Saved by Jesus Christ▪︎Fdr & Pres of @TUSPatsSociety▪︎Pres of #TPUSA at UW-Madison▪︎Pres of Students For Trump at UW-Madison
#MAGA",9/22/2014 13:33,3420,"Madison, WI",43.074761,-89.3837613,Madison,United States of America,North America,Wisconsin,WI,08:02.6
11/7/2020 18:17,1.33E+18,"If called upon by your government would you fly to DC and remove Trump?Let’s see how many yes’s we can get.
#RemoveTrump #Trump #Trump2020 #TrumpIsANationalDisgrace #bidenharis2020 #BidenHarris2020  #Biden #TRUMP_OUT #VoteBlueToEndTheNightmare #TrumpvsBiden",1,2,Twitter for iPhone,3561527597,Turning Virtue,turningvirtue,"Pre-order BEAUTIFUL Now September 4, 2020  https://t.co/hK9591QtKm",9/6/2015 2:13,968,"Buffalo, NY",42.8867166,-78.8783922,Buffalo,United States of America,North America,New York,NY,29:12.5
10/18/2020 17:22,1.32E+18,"Democrats Have Run Back To Back Criminals For President

#Quote “We’ve learned over the last couple of months: #JoeBiden is a corrupt politician,” Trump said to his supporters, “and the Biden family is a criminal enterprise.”
#JoeWillLeadUs #QuidProQuoJoe
https://t.co/GsZiy0N0id",2,2,Twitter for Android,32988952,News Flea Bites,news_flea,"Mainstream and Tech News Lover l #MustRead l #NewsFlea l #Quote #DoomsDayDurham I #GiantRedWaveComing I
#TrumpRedMeat I #Ab8CovidTreatment",4/18/2009 19:47,11779,Washington DC - Maryland - Vir,38.8949924,-77.0365581,Washington,United States of America,North America,District of Columbia,DC,32:39.5
10/31/2020 16:42,1.32E+18,#Biden what a losing strategy. https://t.co/kLvrKaigZv,0,0,Twitter for iPhone,4322318602,Donna,donnak_alligood,,11/29/2015 22:00,352,United States,39.7837304,-100.4458825,,United States,North America,,,08:57.5
10/22/2020 18:39,1.32E+18,"@realDonaldTrump @IleanaG77070730 There is an increasing likelihood that #Biden if elected will be impeached given the cumulatively damning details of #HunterBidenEmails, that means a vote for #Biden is a vote for #Harris to be the president and that is something scary to think about.

#TRUMP2020ToSaveAmerica",1,1,Twitter Web App,1228205593,Mostly Peaceful Citizen,TheRealErmanno,Don’t Portland my Florida! Facts care neither about your feelings nor the color of your skin. #ComplyYouWontDie,2/28/2013 19:12,884,Florida,27.7567667,-81.4639835,,United States of America,North America,Florida,FL,28:48.0
11/7/2020 21:04,1.33E+18,CELEBRATE THE WIN !!! #America 🇺🇸🙌🙌🙌🏈🍾🇺🇸 #POTUS46 #BidenHarris2020 #NFL #football #USA  #AmericaDecides #Biden @JoeBiden https://t.co/7UtW0U1fq3,0,0,Twitter for iPhone,31143184,San Francisco Native,SFnatives,"The guide, tours, buzz from TRUE San Francisco Natives for those on the go we are in the know!",4/14/2009 15:13,7511,San Francisco Bay Area,37.7884969,-122.3558473,San Francisco,United States of America,North America,California,CA,25:18.8
11/2/2020 14:50,1.32E+18,@TeaPainUSA He is INSANE!!! #BidenHarris2020 #Biden #VoteHimOutandLockHimUp #trumpinpinstripes,0,0,Twitter for iPhone,8.32E+17,Allison,AllisonSabino,"🇺🇸 “Always do what is right, not just because it’s popular “",2/15/2017 0:13,34,United States,39.7837304,-100.4458825,,United States,North America,,,34:34.6
10/25/2020 15:08,1.32E+18,#blm #biden #HunterBiden #HuntersLapTop #HunterBidensLaptop https://t.co/HrNM3jGDHW,2,0,Twitter for Android,8.93E+17,Nick Evans,nicke980,"I am licensed private investigator and certified process server.  You need papers served, or someone surveilled, get in touch with me!",8/2/2017 11:37,13,"Lakewood Ranch, FL",32.7154685,-95.1888858,,United States of America,North America,Texas,TX,19:09.4
10/25/2020 17:53,1.32E+18,"This is your daily reminder that #JoeBiden is a threat to National Security and @FBI thinks that's fine, just fine.",1,0,Twitter Web App,2988998907,PurpleSky11,purple_sky11,"~Facts Matter
~I stand for 🇺🇸
~I am not afraid of storms, for I am learning how to sail my ship. ⛵⛅
#MAGA #Patriot #Mom  💪💜   o7🇺🇸",1/21/2015 6:03,2601,Pennsylvania,40.9699889,-77.7278831,,United States of America,North America,Pennsylvania,PA,05:26.2
11/2/2020 4:35,1.32E+18,#Biden https://t.co/is7tkdyarD,0,0,Twitter for iPhone,9.11E+17,Dana,Danaduchess,"I believe life matters! (political site only, no DMs) #MAGA #Trump #KAG #Cult45~Make Trump President Again in 2020!",9/20/2017 21:12,4551,california,36.7014631,-118.7559974,,United States of America,North America,California,CA,35:42.7
10/27/2020 17:52,1.32E+18,"@davidfrum @JoeBiden needs to insure @realDonaldTrump will be prosecuted(and made to pay back) to the fullest extent of the law. Anything other than this will be a grave disappointment to the American people. And to think, @GOP protests about giving to the poor. #VoteThemOut #JoeBiden",0,0,Twitter for iPhone,3374903355,Dora Maya,DoraMaya2,Proud Biden/Harris supporter | Text JOE to 30330 🍊| #BidenForFL,7/14/2015 1:10,60,"Hallandale Beach, FL",25.9812025,-80.148379,,United States of America,North America,Florida,FL,26:23.0
10/22/2020 7:03,1.32E+18,#Biden #VoteBlueToEndThisNightmare #VoteEarlyRemoveTrump https://t.co/ch40UXbsYY,0,0,Twitter for Android,7.73E+17,Inmate's Family,family_inmate,"#TwitterPhilanthropy
$Berawkaw",9/5/2016 16:04,408,"Maryland, USA",39.5162234,-76.9382069,,United States of America,North America,Maryland,MD,29:45.5
11/7/2020 17:01,1.33E+18,#JoeBiden #KamalaHarris and the long nightmare is ending. Good riddance to the family from hell and its enablers. https://t.co/l0ToAKHp5F,2,0,Twitter for iPhone,1.08E+18,Pamela Hart,PamelaHart5,"Writer, teaching artist, museum educator, NYFA finalist, former poetry editor Afghan Women's Writing Project/Afghan Voices, military mom, runner, coffee lover.",12/30/2018 23:18,495,"New York, USA",40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,18:57.2
10/29/2020 23:59,1.32E+18,"@realDonaldTrump You weirdo, trying to incite fear in these states with outright lies!  #Biden 
#VoteBlueToSaveAmerica",0,0,Twitter for iPhone,1.31E+18,Mags,MaggieC47929176,,9/19/2020 22:49,3,"Arizona, USA",34.395342,-111.7632755,,United States of America,North America,Arizona,AZ,59:41.0
10/25/2020 21:48,1.32E+18,"This IS illegal. But is anyone really surprised? I mean, this IS the #Democrats we are talking about. 

@KamalaHarris @JoeBiden #joebiden #KamalaHarris #dhc https://t.co/EbKfwICF31",0,1,Twitter for iPhone,2717072708,Joseph Jesus Pahl,JosephJesusPahl,Father. Lover. #Vegan. #Entrepreneur. #Poet. Independent free-thinker. #BernieSanders supporter. #Screenwriter. #Deist. #NeverBiden #NeverTrump #Psychonaut,8/8/2014 13:05,386,"Queens, NY",40.7498243,-73.7976337,New York,United States of America,North America,New York,NY,05:12.4
11/7/2020 17:57,1.33E+18,"See below folks⬇️⬇️⬇️ This is the result of a corrupt, censoring media that refused to cover #HunterBidensLaptop. The result is 50% of the population is totally ignorant of the fact that #JoeBiden has been totally compromised by #CCP #China. https://t.co/G2jNryKWpD",0,0,Twitter for iPhone,1315651994,🇭🇰😷The Tonga Kid stands with Hong Kong!!!😷🇭🇰,mjritchi2,"'There is no gene 4 the human spirit' -Gattaca (RT not endorsements) DEFEND #WESTERNCIV,PROTECT #SAUDIWOMEN! #IrredeemablyDeplorable. My blog site listed below.",3/30/2013 2:58,1534,United States,39.7837304,-100.4458825,,United States,North America,,,15:30.0
11/7/2020 17:09,1.33E+18,I can finally breathe! God Bess America! We can find unity once again! #changeisgreat #pablue #JoeBiden #UNTIEDstatesofamerica,0,0,Twitter for iPhone,792204643,Christine A Moharter,moharter,"A Wife and stepmom, sister, a friend. I'm a Music 🎶 Addict! 🎶 and A Hairdresser! 😊Enjoy Live Music and Art of many kinds! ❤️my 🐱 too! ☮️ GBUSA!!!",8/30/2012 19:04,153,United States,39.7837304,-100.4458825,,United States,North America,,,18:22.5
10/28/2020 10:49,1.32E+18,It seems that the only supporters #Biden has at a speech are his staff that he is paying for. https://t.co/xumtin12sJ,0,0,Twitter for iPad,2569780698,🇺🇸Proud Veteran🇺🇸,FreeVet2020,"American, Nurse🩺💉, Proud low life Conservative #VoteRedToSaveAmerica2020 #Trump2020 ✝️ Back The Blue 🇺🇸US Navy Veteran⚓️",6/15/2014 22:56,2945,United States,39.7837304,-100.4458825,,United States,North America,,,08:50.0
11/6/2020 23:18,1.32E+18,LIVE special programming tonight on @NewsRadio930 as we follow the dramatic #2020Election.  Special report at 7pm and LIVE coverage of #JoeBiden if he addresses the nation.  #StayTuned,2,2,TweetDeck,23806509,Tim Wenger,TimWBEN,"Operations Manage/Program Director WBEN/WGR/WWKB, News/Talk/Sports Radio. Observer of life in general. Tend to see the humor in most anything.",3/11/2009 18:47,2104,"Buffalo, N.Y. USA",42.8867166,-78.8783922,Buffalo,United States of America,North America,New York,NY,40:06.7
11/7/2020 16:58,1.33E+18,Cheers to the 46th President of the United States #joebiden #kamalaharris https://t.co/EeUrN1piDa,0,0,Instagram,531639254,Elizabeth Knapp Bobo,KnappInteriors,Lifestylist. I design. I create. I live. I love. I am.,3/20/2012 21:06,232,Los Angeles,34.0536909,-118.242766,Los Angeles,United States of America,North America,California,CA,19:10.2
10/25/2020 3:20,1.32E+18,#JoeBiden is a very corrupt person.,0,0,Twitter for Android,1.24E+18,Nikki 💟,so_very_sassy,"💗Outspoken💗
🇺🇸Trump 2020🇺🇸",3/24/2020 2:35,84,"Colorado, USA",38.7251776,-105.6077167,,United States of America,North America,Colorado,CO,06:09.0
10/15/2020 3:45,1.32E+18,"#GoVote #Vote #Vota #Resist #Biden #Biden2020 #BidenHarris #PA #GA #WI #KS #FL #Votamos #MI #MS #AL #AK #Bollier #Hegar #Bullock #MT #IOWA #IA #Greenfield
#Peters #Gideon #Cunningham #NC #NCVote #Texas #TX #TXVote #Hickenlooper #Kelly #AZ #Arizona #AZVote #Shaheen #NH #NHVote

RT https://t.co/gj70AmRGUE",0,0,Twitter Web App,1.27E+18,VOTE IN SUCH MASSIVE NUMBERS THAT TRUMP CANT CHEAT,FloridaBiden,"I Will Follow Back All Resisters
Stronger Together🇺🇲

#VeteransForBiden
USN🇺🇲

#Resist #Biden2020 #Vote #LGBTQ 
#FollowBackResistance #FBR",6/2/2020 14:17,5058,"Florida, USA",27.7567667,-81.4639835,,United States of America,North America,Florida,FL,26:03.8
11/4/2020 7:56,1.32E+18,@jfreewright Arizona! Arizona! Associated Press is calling it for #Biden!,0,0,Twitter for Android,118159095,Just A Boy & His Digimon,idontknow164,"Nick, Writer: This is my account. So blame is on me.

Margie, Artist: https://t.co/pfj7ZR6r6y",2/27/2010 19:52,25,USA,39.7837304,-100.4458825,,United States,North America,,,58:33.1
11/7/2020 17:15,1.33E+18,#bidenharis2020 #JoeBiden https://t.co/Qyvwigh08i,5,0,Twitter for iPhone,1268173056,𝒥𝓊𝒶𝓃𝒾𝓉𝑜 🥑,JOC4963,Here For A Good Time Not A Long Time.,3/14/2013 22:45,728,"Racine, WI",42.7260523,-87.7825242,Racine,United States of America,North America,Wisconsin,WI,17:56.3
10/17/2020 15:02,1.32E+18,"Donald Trump called Medicare a “rigged system against our government.”  #JoeBiden called Medicare a “sacred trust between our seniors and our government.” 

TRUMP DOES NOT CARE ABOUT SENIORS!

#BidenSupportsSeniors #Vote #VoteEarly 

Any Questions? 👉🏾 https://t.co/fgzIks7Afa",21,15,Twitter for iPhone,271075882,❤️🧡💛ᗰia💚💙💜,mommamia1217,"Mom/Wife👨‍👩‍👧‍👦 Animal❤️#LGBTQally 🌈 jewelry artist, 🌎💚 Activist ✊🏻aggressive typo queen👸🏼 #FIGHTLIKEAGIRL 🇮🇹 #SCIENCE #SWAT #BLM #WordNerd",3/23/2011 20:21,132233,"Cleveland, OH",41.5051613,-81.6934446,Cleveland,United States of America,North America,Ohio,OH,46:22.0
10/23/2020 1:46,1.32E+18,My brain 🧠 every time #JoeBiden says #ScrantonPA: 😂 #Debates2020 https://t.co/04OqUtg6xp,3,1,Twitter for iPhone,2375752452,Siobhan Marie Day,MarieSiobsbhndy,"I never saw a wild thing sorry for itself, a frozen bird will drop dead from a bough without ever having felt sorry for itself — D.H. Lawrence",3/6/2014 18:38,56,"North Haven, CT",41.0130566,-72.3130955,,United States of America,North America,New York,NY,10:16.7
11/7/2020 20:06,1.33E+18,I feel like how Pride Rock felt when Scar was finally overthrown and Simba took his rightful place as king. Now cue Elton John singing “The Circle of Life”! #Election2020results #BidenHarris2020 #BidenWins #Biden,7,1,Twitter for iPhone,315319549,Horace Buddoo,HoraceBuddoo,Amazon Bestselling Author. Educator. Speaker. Communication Coach.,6/11/2011 17:28,1607,"Miami, FL",25.7741728,-80.19362,Miami,United States of America,North America,Florida,FL,26:20.3
10/27/2020 12:11,1.32E+18,#Biden #BidenHarris2020 #BidenHarrisToSaveAmerica #BidenCares https://t.co/RwFBTiwolW,0,0,Twitter for iPhone,79222641,Eliana,elkaw,I have reinvented myself many times. I’m a crazy successful Latin woman. I want to keep working for democracy. Let’s beat thiscancer Trump. #biden2020 🇨🇴 🇺🇸,10/2/2009 16:27,369,"Houston, TX",29.7589382,-95.3676974,Houston,United States of America,North America,Texas,TX,36:43.5
10/25/2020 15:44,1.32E+18,@DoctorsForBiden @jennifermcaputo @JoeBiden #JoeBiden’s #COVID19 recovery action plan here: https://t.co/SfKEjw3pGZ,2,2,Twitter for iPad,9.98E+17,Florida Public Affairs Consultants,FLPublicAffairs,#PublicAffairs #Government #Legislature #Communications #PublicRelations #PR #Graphics #SocialMedia #Content #Marketing #Advertising,5/18/2018 20:34,363,"Florida, USA",27.7567667,-81.4639835,,United States of America,North America,Florida,FL,05:36.5
11/7/2020 4:08,1.32E+18,"@realDonaldTrump @EveningEdit Just ask my 12 year old Grandson.  

#biden",2,0,Twitter for iPhone,356208774,Marilyn,Mommypies,"ANGRY about Gun Violence and Trump! #RESIST! Proud Democrat, Wife, Mom and Grandma, Animal Lover!! NO Direct Messages Please.",8/16/2011 14:16,5231,"Utah, USA",39.4225192,-111.7143584,,United States of America,North America,Utah,UT,38:05.1
10/29/2020 6:04,1.32E+18,"Posted @withregram • @shred.the.red Remember when 50 cent was cool for a day?

•
•
•

#TRUMP2020 #conservative #conservativememes #funny #politics #politicalmemes #usa #draintheswamp #trump #presidenttrump #red #redkingdom #meme #biden #bidenharris2020 #blm #alllivesmatter https://t.co/WhLYH1LN7c",0,0,Twitter for Android,114923863,Prodigal Son,CrazyRaiderRad,"IG same name
#JesusIsKing, #Family & #Friends #Conservative #Raiders, #Lakers, #LAKings, #Padres, #USC, #MMA, #Boxing",2/17/2010 1:54,7103,San Diego #LincolnPark,32.7174209,-117.1627714,San Diego,United States of America,North America,California,CA,01:05.7
11/7/2020 18:21,1.33E+18,@ananavarro @JoeBiden @KamalaHarris #JoeBiden #PresidentElect https://t.co/xsV5DYqFT2,1,0,Twitter Web App,8.74E+17,AGIT-POP,agitpopworld,"Sweatshirts heard around the world

Shop the link below

A % of each sale goes to @foodbank4NYC working to end NYC food poverty   
#Charity #Progressive #Satire",6/12/2017 21:08,84020,"New York, USA",40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,14:31.2
10/15/2020 0:22,1.32E+18,watching the legacy media and big tech work in concert to push back and censor the #HunterBiden #JoeBiden #UkraineGate story it makes you realize the fact #Trump has a shot at this election is such a testament to independent media.,0,0,Twitter Web App,624029122,Lil Reb 🦅,mrebz126,Current Deadhead/former socialist/addict.  Convert. Religious globalist.  Political isolationist. Motorsport enthusiast.  Catholic mystic blowing thru the air,7/1/2012 19:39,140,Atlanta Bay,33.7490987,-84.3901849,Atlanta,United States of America,North America,Georgia,GA,03:16.8
10/23/2020 2:59,1.32E+18,#PresidentialDebate2020 #DebateTonight #TrumpMeltdown #AbeAndTrump #Biden #AbrahamLincoln https://t.co/9xqPSzKlEu,0,0,Twitter for Android,9.58E+17,"🤷‍♀️Chief of Staph🌊,🌎🌊",LexusCementruck,"Retired Heiress, Vaccine Shill, Instant Pothead, OG Mermaid, Feminazi Libtard, Future Jeopardy Champion",1/28/2018 13:04,1277,New York and North Carolina,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,25:12.2
10/27/2020 17:11,1.32E+18,"@AriFleischer What results?
The real choice:
#Trump A mentally-ill arch-reactionary ignoramus
#Biden A mentally-sound progressive ex-senator

1 #COVID19 disaster
2 #ClimateChange denial
3 #Healthcare Trump destroys
Biden will do much better in all 3 
#IanHughes: Trump has 3 mental disorders https://t.co/qb4vKULoLI",0,1,Twitter Web App,1654001870,Paula Turner,Paula_Turner2,Peace makes for a much better world. War on terror (drone strikes) is all wrong. Pop. growth+capitalism+arms race/wars+climate change threaten human survival.,8/7/2013 22:20,106,Washington,38.8949924,-77.0365581,Washington,United States of America,North America,District of Columbia,DC,36:18.4
10/24/2020 23:11,1.32E+18,"(2of2) #joebiden thinks if he says the word PERIOD after he lies, people will believe him...#hillaryclinton used to think people had to believe her too.  We proved HER WRONG!  #PENNSYLVANIANS know he has said many times he will stop #FRACKING! #LyingBiden   #buckscounty",0,0,Twitter Web App,4498209202,On Side of GOD + TRUMP,miksu2006,"❤️GOD, my HUSBAND, my ANIMALS..& @POTUS!  #KAG #TRUMP2020..  DOGS R4 LOVING, NOT EATING #dogmeattrade.. IF DOGS COULD TWEET I'D HAVE SO MANY MORE FOLLOWERS! 🥰",12/16/2015 2:07,6407,United States,39.7837304,-100.4458825,,United States,North America,,,06:27.4
10/29/2020 3:12,1.32E+18,"@Politidope @spicebabe2 @Civiqs Brave Arizonans are risking their lives to vote early. No matter what the poll surveys say, #VOTE   for #JoeBiden #BidenHarris &amp; down-ballot Democratic as if your life depends on it because it just might! The life you save just might be your own.",2,0,Twitter for iPhone,19403567,David Wright - Don't be vapid! VOTE!,dwright100,"Husband, a father, college lecturer, author, makes furniture, & likes to cook. Stoic, nice to everyone, ruggedly cute, & not angry old white guy. Likes scotch.",1/23/2009 17:25,2806,"Dallas, TX",32.7762719,-96.7968559,Dallas,United States of America,North America,Texas,TX,57:06.9
11/3/2020 14:55,1.32E+18,"#JoeBiden Still Most Likely to Win the 2020 Presidential Election, According to Final Polls

https://t.co/QSL4ilwqLV",0,0,Twitter Web App,1.20E+18,Storykube.com,storykube,Storykube is the first newsroom where artificial intelligence and journalists team up to bring you the news every day.,11/27/2019 17:29,151,New York - USA,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,17:12.5
10/16/2020 15:20,1.32E+18,"@cnn @msnbc The #censorship of news content detrimental to the #Biden campaign by @Twitter and @Facebook, present an #egregious #affront to #freedom and #liberty, and it’s mind-boggling that the #liberal #media doesn’t say a word.￼ #sheep #censorship #endsection230",0,1,Twitter for iPhone,1.31E+18,Factual Falacies,FFalacies,"Follow me for useless facts, worthless opinion and general mayhem.",10/9/2020 4:43,5,United States,39.7837304,-100.4458825,,United States,North America,,,54:58.9
10/16/2020 4:03,1.32E+18,"(tags because I want people to see this)
#Trump #DonaldTrump #Biden #JoeBiden #BidenHarris2020 #Biden2020 #Election2020 #lgbtq #lgbt 
If you're seeing this because of the hastags, please scroll up and read the whole thread. There are only 4 tweets (except for this one).",0,0,Twitter for Android,1.02E+18,Yeet,Yeeto42,"Trump is shit and anti-lgbtq. Please vote for Biden if you can.

I'm shy.

she/her or they/them",7/24/2018 4:53,12,yeet city,42.2185459,-87.9620865,,United States of America,North America,Illinois,IL,06:21.4
11/7/2020 16:54,1.33E+18,Congratulations President-Elect Joe Biden! #JoeBiden #KamalaHarris https://t.co/awmP9EyILD,0,0,Twitter Web App,3523112956,Jonathan DesVerney,DesVerney23,"Jonathan DesVerney Gospel Youtube Channel 
Celebrating over 200,000 subscribers 
Amazon Books Baby Detectives. 
Itunes/Tidal/Spotify Poetry & Music",9/2/2015 12:10,4638,"Los Angeles, CA",34.0536909,-118.242766,Los Angeles,United States of America,North America,California,CA,19:27.2
10/19/2020 12:22,1.32E+18,"Know this. If #JoeBiden wins, he will not be running the show. The consequences? The agenda is:
#OpenBorders  #sanctuarycities 
#ElininatingICE
#EliminatingCBP
#reparations 
#PackingSCOTUS 
#EliminatingCoalAndFracking 
And the #2ndAmendment is in danger.
#BidenCampaign",1,0,Twitter for Android,598925796,Resist Progressive Ideology,Doc_JJK,"AF Veteran (Medic), X LEO, LEGAL immigrant, Autism advocate & damn proud American. Steeler Nation",6/4/2012 2:07,12883,"Edinboro, PA",41.8742225,-80.1317236,,United States of America,North America,Pennsylvania,PA,39:52.4
11/5/2020 18:29,1.32E+18,"@tburages I’m from PA and I hope we cinch the win for #BidenHarris. Proud that my county, which is run by republicans, is blue for #JoeBiden",2,0,Twitter for iPhone,449148842,JC,JoannaCain1,"Seeking Canadian Husband , as of 12/04/2020",12/28/2011 20:04,191,United States,39.7837304,-100.4458825,,United States,North America,,,18:49.7
10/22/2020 21:15,1.32E+18,@JoeBiden #Biden @KamalaHarris #HarrisBiden #BidenHarris2020 #BidenHarrisToSaveAmerica https://t.co/JzMzXLI8yb,0,0,Twitter for Android,56511752,Ronald Immormino,thesixthnewkid,"Male fan since 1988 followed by Danny #2045, Donnie,Joe Mac #235  NKOTB #208 Nick C, Howie D.  NKOTB tattoo Detroit Piston fan NKCruise2013 boyband fan",7/13/2009 22:16,2935,West Michigan (Holland),42.7876022,-86.1090828,,United States of America,North America,Michigan,MI,28:29.9
10/23/2020 14:45,1.32E+18,"My pronouns are #Papa, #honey, and #TheBigGuy 
NOT to be confused with #JoeBiden",0,0,Twitter Web App,1904276996,Big Pelagic Fish on a river 2K miles from the Sea,USCGKeeper4,"30+Year #Veteran, #USCG Master Chief, #Surfman #ConstitutionalConservative #RMEF #DU, #NRA. #NCNative, ⚓️😎  #MolonLabe",9/25/2013 13:37,5163,"Wisconsin, USA",44.4308975,-89.6884637,,United States of America,North America,Wisconsin,WI,08:22.0
10/17/2020 23:07,1.32E+18,"He's 1000% dead-on accurate
#BidenCrimeFamily #Biden #POTUS #Trump2020Landslide https://t.co/GXEjiYN6Dv",1,0,Twitter for Android,3404952251,Don C.,DonJohnDave,"Dad of 3 strong Sons.  Speculator, Futures Market, Commercial Funding.   USMC Veteran",8/6/2015 0:15,338,"New York, NY",40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,27:12.8
11/7/2020 18:42,1.33E+18,"Un nuevo hogar te espera y también será gratis.
Thanks #BIDEN https://t.co/QppTGI6wgZ",0,0,Twitter for iPhone,9.94E+17,El jefe pluma blanca (cuca),JefeCuca,"mexicano-americano dos nacionalidades un sólo amor ❤️ mi México 🇲🇽 y su gente hermosa, votante en los dos países y preocupado por lo qué pasa.",5/7/2018 16:26,40,"Waukegan, IL",42.3636331,-87.8447938,,United States of America,North America,Illinois,IL,28:23.7
